value,anomaly
2824.78343497206,0
2927.94628493349,0
3314.49984898044,0
3205.96677813926,0
3220.988350496,0
2745.77929062221,0
2660.11864716538,0
2115.68514486294,0
2095.51384725971,0
1931.70480130223,0
2159.59346517214,0
2457.0931140097,0
2769.41646040027,0
3119.47866116749,0
3408.04230855353,0
3651.06277494624,0
3435.94919281145,0
3198.37419418412,0
2736.61147636064,0
2783.80618720251,0
2584.38791007373,0
2258.90270527172,0
2264.72213284224,0
2646.716501231,0
2685.62460537344,0
2955.73393665495,0
3181.02376994548,0
3113.68580975604,0
2975.72695873681,0
2835.54816332724,0
2603.92050588996,0
2195.41985742459,0
2003.21707751959,0
1988.06931663226,0
2168.57759645845,0
2488.3441957371,0
2844.8270168777,0
3188.74059933138,0
3342.7853059847,0
3455.02051280631,0
3677.80369077878,0
3304.38498536515,0
3115.10087484584,0
2617.51585666873,0
2476.89567745918,0
2388.50168518778,0
2363.91951063948,0
2456.7742260737,0
2669.57283870205,0
3222.52569492051,0
3316.43016333088,0
3064.04526624452,0
2986.25355403215,0
2849.56242295768,0
2536.30286697614,0
2283.31661775314,0
2228.37719488968,0
2017.08139221486,0
2097.60382322509,0
2380.11045109722,0
3028.3392590426,0
3361.58214598785,0
3395.87649400652,0
3516.01031043106,0
3666.63588879389,0
3384.61329363021,0
3037.56189123571,0
2894.43310303077,0
2668.76284524271,0
2346.24710898577,0
2534.67636266237,0
2824.81875116977,0
3019.85694002661,0
3217.02132079674,0
3253.38699695997,0
3304.85600255919,0
3366.88030553077,0
2834.42150999193,0
2652.33414353872,0
2522.21684847082,0
2258.0164002084,0
2309.81767086432,0
2346.97740800844,0
2676.5465926019,0
3002.45200023246,0
3386.523353717,0
3690.54901689813,0
3828.47513257088,0
3958.76708825582,0
3665.19253726122,0
3236.37031379407,0
2946.83826271965,0
2838.59881813523,0
2692.87435796163,0
2791.24996597182,0
2952.80083450487,0
3243.18063286246,0
3453.05548394652,0
3281.70100070568,0
3603.95791352564,0
3676.36653742676,0
3008.66289183192,0
2834.60766511455,0
2645.0018755316,0
2534.1904190092,0
2413.39506984596,0
2428.43985767034,0
2875.04071581633,0
3315.93147217175,0
3591.72386248384,0
3877.65842426214,0
3981.2077303904,0
3941.22291906264,0
3749.62042025541,0
3582.40648286218,0
3393.03360203624,0
2937.34980269567,0
3032.11406712617,0
2857.95611729858,0
3074.21996318821,0
3241.38073744615,0
3409.06862838351,0
3460.19821755044,0
3685.27803085409,0
3634.39682242901,0
3460.94993142,0
2898.7256380303,0
2582.90756533068,0
2576.86203963395,0
2359.92770950823,0
2816.24682345432,0
2933.93802976936,0
3225.30382588133,0
3798.95357590465,0
3914.97979217046,0
3959.31186889349,0
3969.36470445865,0
3692.06752696573,0
3567.24944571273,0
3355.55374458214,0
3019.49087005069,0
2913.07667652974,0
2880.7557128965,0
3118.6262031319,0
3212.20785397539,0
3418.23756251981,0
3709.54501305175,0
3730.24661187913,0
3626.40655754654,0
3385.37874877087,0
3026.14577710304,0
2759.97228412126,0
2797.00298037119,0
2628.39482188735,0
2671.36527987864,0
2755.64300683281,0
3136.92990043155,0
3471.6756081253,0
3764.19117314115,0
4003.25045208173,0
3857.01220643922,0
3838.967506038,0
3207.21614311118,0
3059.42483480521,0
2996.87523466448,0
2803.19795509467,0
2983.71026146531,0
2958.30789982943,0
3333.95115714862,0
3403.36914152919,0
3516.97720948056,0
3574.38591187233,0
3633.65218449386,0
3358.09244380702,0
2884.48735032416,0
2650.33297256356,0
2336.48102993844,0
2414.98845111044,0
2554.45800363565,0
2843.41815501561,0
3113.4070869275,0
3505.94972164083,0
3762.37427724218,0
3875.14323916221,0
3658.52057693985,0
3817.69685703582,0
3372.63522699815,0
3061.96206099987,0
2829.51018084745,0
2956.93363004142,0
2855.92736684208,0
2819.22861877668,0
3083.98047685529,0
3194.66158684484,0
3431.9506288207,0
3488.53515834223,0
3263.59901508805,0
3134.84782554381,0
2842.85055882616,0
2652.48456247495,0
2349.35830727564,0
2283.26514602819,0
2505.79842660508,0
2708.88509634832,0
3037.23756134507,0
3501.79258586829,0
3843.63537042549,0
3993.1009857417,0
3831.24136584388,0
3756.60262771833,0
3297.95457219887,0
3017.85743257558,0
2843.53915929174,0
2644.0994397469,0
2631.44340566773,0
2884.02434060964,0
3141.85298124606,0
3238.96830076122,0
3426.58591510731,0
3633.46325515307,0
3287.01437577557,0
3189.41700742352,0
2922.77499926908,0
2653.46401638276,0
2291.18987764545,0
2464.70058667714,0
2413.39459318993,0
2864.04370888873,0
3237.7340833524,0
3621.04154410009,0
3723.72243007045,0
3921.08062874368,0
3936.28513517792,0
3714.25295481472,0
3478.73503537601,0
3185.3027176758,0
2810.85513944615,0
2863.70355028378,0
2741.04410379772,0
3002.88270189409,0
3331.59202302504,0
3539.5444022164,0
3625.88933957576,0
3804.18181651245,0
3604.40018342286,0
3391.72658628404,0
3165.03352874545,0
2875.8059114985,0
2512.19661428789,0
2599.55897830069,0
2626.73380152931,0
2935.92116531349,0
